ds,yhat,yhat_lower,yhat_upper,y,service_tag
10/10/2024,75.22116727,32.15744913,120.7490175,68.62577137,EC2
10/11/2024,83.66393658,40.37388997,129.2045567,62.63679875,EC2
10/12/2024,66.05842548,22.43933545,113.1126093,50.75263906,EC2
10/13/2024,68.60759996,20.03614136,113.7897479,55.17415752,EC2
10/14/2024,90.30146127,46.55070307,135.5034955,70.23291568,EC2
10/15/2024,76.51707716,32.21325204,122.9899578,54.29552198,EC2
10/16/2024,86.64856294,40.38320272,130.4543137,99.33960863,EC2
10/17/2024,84.54240275,38.77922844,129.3210759,73.29291879,EC2
10/18/2024,93.59392377,47.238922,138.2568601,59.33473778,EC2
10/19/2024,76.27632176,31.60928368,122.1319708,42.0966368,EC2
10/20/2024,78.78685987,32.87277911,124.6143734,241.9375899,EC2
10/21/2024,100.1175312,55.63790874,143.3444531,108.2608027,EC2
10/22/2024,85.65504766,44.22163567,131.1229524,58.41128771,EC2
10/23/2024,94.8105933,52.3291084,139.7515952,304.4215826,EC2
10/24/2024,91.45473912,44.72189346,134.9378529,63.43507245,EC2
10/25/2024,99.01334088,58.01596906,148.0059236,60.8149423,EC2
10/26/2024,79.99583318,34.88915787,125.5753838,65.6993353,EC2
10/27/2024,80.64055947,36.75549587,124.3036746,82.67929529,EC2
10/28/2024,99.98444997,50.81778748,141.3019045,72.74289736,EC2
10/29/2024,83.46193425,38.80941875,128.9544946,81.69085668,EC2
10/30/2024,90.53355317,40.80398382,135.3027815,80.02778335,EC2
10/31/2024,132.3338674,88.23434844,177.4078259,134.597426,EC2
11/1/2024,90.69531635,47.94292066,136.7355247,56.26155923,EC2
11/2/2024,69.817052,25.60024677,113.4902258,46.53826046,EC2
11/3/2024,68.76745103,21.57563926,113.0138471,46.1526566,EC2
11/4/2024,86.62360742,39.79127709,132.3645765,64.7295617,EC2
11/5/2024,68.85513991,21.93386816,113.3812176,59.19539079,EC2
11/6/2024,74.95199476,27.3160696,120.0868509,69.24073104,EC2
11/7/2024,68.85751701,23.19117911,112.8103027,58.46390286,EC2
11/8/2024,74.06265733,25.33790592,118.4280815,52.8197566,EC2
11/9/2024,53.13276802,8.402865301,96.23110078,135.6828087,EC2
11/10/2024,52.35166366,8.297110281,99.37668304,42.67433447,EC2
11/11/2024,70.79028841,24.75640624,115.7093986,55.41742005,EC2
11/12/2024,53.90489998,9.011774706,98.78367085,66.98303355,EC2
11/13/2024,61.16525158,19.24697257,104.0982395,59.3822779,EC2
11/14/2024,56.48820499,10.03679798,102.0251095,59.59954866,EC2
11/15/2024,63.33262699,19.79501272,104.9886299,67.93448929,EC2
11/16/2024,44.22700427,3.633586228,91.14726898,34.63057129,EC2
11/17/2024,45.41443098,0.285138683,90.58665559,54.99356107,EC2
11/18/2024,65.9222868,23.20726974,113.0424672,62.62065409,EC2
11/19/2024,51.16148955,10.06342664,96.5644066,57.61063072,EC2
11/20/2024,60.55577653,14.35787391,105.1935464,70.03943476,EC2
11/21/2024,57.97641996,15.8893586,106.3103642,48.93682419,EC2
11/22/2024,66.83820101,20.30758531,108.7029845,60.070167,EC2
11/23/2024,49.6280511,5.607323846,94.07003628,49.43178162,EC2
11/24/2024,52.55098937,3.047170175,98.44262734,52.09059808,EC2
11/25/2024,74.60065133,31.68885372,117.961664,55.40770379,EC2
11/26/2024,61.15927256,18.95536216,105.7267348,134.1059139,EC2
11/27/2024,71.62756481,26.15280587,117.5785603,87.76907702,EC2
11/28/2024,69.85987667,26.4676078,115.0455931,79.69030579,EC2
11/29/2024,79.26045412,33.85617308,124.634087,76.79563918,EC2
11/30/2024,109.5263751,65.40439492,152.2195468,69.5932556,EC2
12/1/2024,65.22259347,23.42839806,113.370956,44.72584082,EC2
12/2/2024,86.99396899,43.41964715,134.4248471,72.87795983,EC2
12/3/2024,73.02319153,24.00960234,112.1190922,61.29362171,EC2
12/4/2024,82.73100648,42.08087736,126.9299592,66.75323656,EC2
12/5/2024,79.9965965,33.88774018,124.6147211,60.72205927,EC2
12/6/2024,88.25309395,39.77283061,134.1854813,60.36265299,EC2
12/7/2024,70.0155299,21.87586453,114.0846234,285.4020711,EC2
12/8/2024,71.52584455,23.97786951,117.6194925,46.20216714,EC2
12/9/2024,91.8222871,46.36951527,135.2125,71.14149247,EC2
12/10/2024,76.33810134,32.3146927,121.1158083,61.93020049,EC2
12/11/2024,84.52997078,38.08116359,126.0865516,57.65673929,EC2
12/12/2024,80.31165486,32.28730674,126.2057321,52.32416156,EC2
12/13/2024,87.1486728,44.27140119,131.9697585,59.1685686,EC2
12/14/2024,67.58548076,21.03751348,112.3864139,43.8248325,EC2
12/15/2024,67.88981203,25.95602574,111.8837093,51.40496678,EC2
12/16/2024,87.12151901,41.38687187,133.1509929,57.84102344,EC2
12/17/2024,70.73082611,24.32913168,112.6159241,68.9656458,EC2
12/18/2024,78.18647653,38.19693354,122.4883706,60.93302931,EC2
12/19/2024,73.40920996,30.76269747,120.4912329,60.30598074,EC2
12/20/2024,79.86642945,34.60583902,123.2447087,61.61007044,EC2
12/21/2024,60.09950078,14.92645214,105.5816911,56.36753941,EC2
12/22/2024,60.36834823,19.17662772,105.7733398,111.9613405,EC2
12/23/2024,79.72067587,36.94374623,125.3455642,172.5720739,EC2
12/24/2024,63.59071089,20.20895163,112.1491762,72.91891325,EC2
12/25/2024,71.42793651,26.84343664,115.0959689,74.35628793,EC2
12/26/2024,67.13123327,21.57035402,111.6546971,74.82110279,EC2
12/27/2024,74.14426748,29.25288679,118.720029,92.17405963,EC2
12/28/2024,54.98354911,12.71185172,100.6974193,74.93122157,EC2
12/29/2024,55.88380078,15.04436831,99.64973225,85.54010601,EC2
12/30/2024,75.86794571,32.12932631,119.5650419,80.96433286,EC2
12/31/2024,107.5607598,62.69598983,151.549795,73.22293124,EC2
1/1/2025,68.74744226,24.71461587,112.5402234,58.46069315,EC2
1/2/2025,64.95008384,16.69287993,110.9133636,60.26295271,EC2
1/3/2025,72.38189001,27.41660577,115.6618454,43.70319607,EC2
1/4/2025,53.54653208,10.70596065,98.50502809,44.67758041,EC2
1/5/2025,54.66967829,11.90786814,105.382861,45.39189963,EC2
1/6/2025,74.76919748,31.43150012,119.9143874,56.61295167,EC2
1/7/2025,59.25473509,14.37289549,99.00164845,65.69319793,EC2
1/8/2025,67.55710784,23.12667844,112.280158,73.99066828,EC2
1/9/2025,63.5629197,17.23025912,106.2412502,63.11427822,EC2
1/10/2025,70.71022657,22.63649806,111.3721615,70.09018394,EC2
1/11/2025,51.51666711,8.92912302,95.51573186,38.65830906,EC2
1/12/2025,52.22470184,3.506236423,96.39750903,44.29129662,EC2
1/13/2025,71.8712746,29.28354261,119.0811803,54.19241699,EC2
1/14/2025,55.88678262,11.49681085,103.9367432,54.6265292,EC2
1/15/2025,63.72381946,17.83189534,105.8987046,57.18826203,EC2
1/16/2025,59.29111227,15.28644807,99.62761322,55.17100977,EC2
1/17/2025,66.04850054,22.9039198,111.6648149,60.82316026,EC2
1/18/2025,46.53439294,0.273154873,93.11357213,44.15776288,EC2
1/19/2025,47.01036376,0.603791317,92.33973509,50.4552026,EC2
1/20/2025,66.53022069,19.14408555,110.8012432,50.23299189,EC2
1/21/2025,50.5384469,1.586634196,98.61060354,62.96523558,EC2
1/22/2025,58.49849593,11.11450758,105.1158165,59.24317857,EC2
1/23/2025,54.32637304,8.195375771,98.09099421,66.69694527,EC2
1/24/2025,61.48535975,17.83056387,106.0391835,57.13231533,EC2
1/25/2025,42.51332451,-5.245763815,88.24682003,49.57913584,EC2
1/26/2025,43.66728485,1.285329206,89.32964537,78.09202805,EC2
1/27/2025,63.99255287,22.56073381,108.0116945,89.02701648,EC2
1/28/2025,48.92136444,4.814766111,93.03706739,72.46297655,EC2
1/29/2025,57.90146507,16.15887282,105.6232413,80.37124689,EC2
1/30/2025,54.83007748,8.55437928,98.98993422,69.35872027,EC2
1/31/2025,110.363267,63.90543519,158.092105,90.37819271,EC2
2/1/2025,45.37294162,1.338807123,87.14360216,47.13537253,EC2
2/2/2025,47.73371604,3.952269883,91.05573239,51.2869161,EC2
2/3/2025,69.25098969,23.52771741,113.8727816,57.70404362,EC2
2/4/2025,55.33108731,6.92191069,100.6203973,54.07218684,EC2
2/5/2025,65.39633777,18.53899841,110.3486728,56.30584497,EC2
2/6/2025,63.31969142,18.38945731,110.5442036,69.62437957,EC2
2/7/2025,72.52053421,29.65141041,121.5542398,57.07706843,EC2
2/8/2025,55.49311181,10.26012658,99.36602509,47.15815272,EC2
2/9/2025,58.45219924,14.31167366,101.3944064,48.22760949,EC2
2/10/2025,80.40331825,39.3241561,124.7980444,61.20472341,EC2
2/11/2025,66.7423748,22.47142975,111.517035,64.53754444,EC2
2/12/2025,76.8851628,30.43263805,122.9065575,43.23044597,EC2
2/13/2025,74.70213592,29.873332,122.2812335,52.91042854,EC2
2/14/2025,83.61427237,38.83592407,130.1682448,63.55292831,EC2
2/15/2025,66.12144617,24.54998953,112.8304505,48.43731053,EC2
2/16/2025,68.4479424,24.61545013,113.351643,59.22238991,EC2
2/17/2025,89.61242396,43.91642638,135.2084928,63.21951553,EC2
2/18/2025,75.02722962,27.58491616,119.3095263,52.28834007,EC2
2/19/2025,84.12745961,37.14685774,128.7135289,181.8423807,EC2
2/20/2025,80.80526189,37.51645482,125.6263264,204.4693186,EC2
2/21/2025,88.505158,44.21043288,134.5080499,56.57763046,EC2
2/22/2025,69.75183612,24.03329603,113.4035564,43.29392672,EC2
2/23/2025,70.79506453,23.63744435,115.3080903,45.73067573,EC2
2/24/2025,90.6790488,44.18746335,136.4887504,53.60714124,EC2
2/25/2025,74.8411283,30.09156714,118.6219693,65.46923316,EC2
2/26/2025,82.74028347,38.01849717,127.6721241,86.49971594,EC2
2/27/2025,78.29088178,34.98584133,125.363441,87.9858577,EC2
2/28/2025,132.1716845,82.60889846,176.1712972,315.9025974,EC2
3/1/2025,65.28236085,20.22247426,109.4184389,47.09957,EC2
3/2/2025,65.52975151,18.46263905,106.8112471,45.37208362,EC2
3/3/2025,84.75524731,42.58971654,128.5336008,56.13815317,EC2
3/4/2025,68.40414925,22.71049279,114.5768013,68.55754788,EC2
3/5/2025,75.93990548,34.18559622,121.3861357,60.79756745,EC2
3/6/2025,71.27784657,24.6439299,114.7277258,51.74061108,EC2
3/7/2025,77.8800989,31.46729535,124.1793704,84.48303233,EC2
3/8/2025,58.28311167,13.22048497,103.5447895,45.2730235,EC2
3/9/2025,58.74245429,15.18286066,103.1375338,51.96787964,EC2
3/10/2025,78.30220726,31.93371864,123.7908636,60.57040933,EC2
3/11/2025,62.3938377,16.02377403,105.0792925,56.39976106,EC2
3/12/2025,70.46502336,24.43897318,113.8882,64.43039157,EC2
3/13/2025,66.41384122,22.45445196,112.1571109,57.42592461,EC2
3/14/2025,73.6841583,30.60513023,118.4263233,58.89732646,EC2
3/15/2025,54.793647,10.62868637,99.780712,51.62992484,EC2
3/16/2025,55.97906881,10.96119414,101.0716701,45.03752355,EC2
3/17/2025,76.26613659,29.24026169,120.5088492,62.72841846,EC2
3/18/2025,61.06883506,17.69280645,105.2919732,62.09961941,EC2
3/19/2025,69.81865187,24.18967034,114.8348962,61.55157266,EC2
3/20/2025,66.39912631,23.55087468,110.1247447,55.73589735,EC2
3/21/2025,74.24154468,29.83217579,122.0978539,122.6474565,EC2
3/22/2025,55.85319869,10.54274239,98.36363355,46.22955558,EC2
3/23/2025,57.46284576,11.41801212,102.3587682,39.74037454,EC2
3/24/2025,78.09067922,35.41623984,123.9178956,121.6588355,EC2
3/25/2025,63.14768695,18.16095189,106.0786349,79.88893818,EC2
3/26/2025,72.06485231,31.18378774,117.2099604,80.47846154,EC2
3/27/2025,68.72760727,21.10217769,113.7378151,73.38138084,EC2
3/28/2025,76.57137156,29.85982024,121.6336113,78.81293816,EC2
3/29/2025,58.10960026,13.85767002,105.4578476,77.61867549,EC2
3/30/2025,59.57898647,14.52024843,105.8972516,90.78957145,EC2
3/31/2025,127.2233056,81.02131813,172.2808465,76.57447968,EC2
4/1/2025,64.8215969,17.18348618,108.063836,56.61597586,EC2
4/2/2025,73.45872353,29.9890859,119.6573289,55.14112055,EC2
4/3/2025,69.8177681,24.82357772,112.6678629,62.92922991,EC2
4/4/2025,77.34607065,32.51226194,122.9224929,51.54283964,EC2
4/5/2025,58.56876315,14.827777,103.3089636,46.33722856,EC2
4/6/2025,59.73364893,14.69063106,104.6284539,45.46845247,EC2
4/7/2025,79.88058098,39.80678962,125.8056463,240.1798203,EC2
4/8/2025,64.4402346,19.81688726,108.8763042,55.99066786,EC2
4/9/2025,72.86274377,27.25952002,117.0811048,51.26644188,EC2
4/10/2025,69.05162593,22.55129427,111.4932978,60.87692603,EC2
4/11/2025,76.45884239,30.78750609,121.7766242,64.490429,EC2
4/12/2025,57.61242795,13.07458236,101.146733,46.85167676,EC2
4/13/2025,58.76134592,16.21086597,106.9448983,49.12487272,EC2
4/14/2025,78.94489192,33.55457746,123.7867045,56.72173059,EC2
4/15/2025,63.59153912,21.60431076,107.4995401,65.10140806,EC2
4/16/2025,72.1476912,27.46572656,116.2052617,49.14897617,EC2
4/17/2025,68.51176247,25.70758308,112.4424331,67.8514595,EC2
4/18/2025,76.12942711,29.74942203,122.9069628,62.80875827,EC2
4/19/2025,57.52146451,9.377842332,102.5330858,43.19167468,EC2
4/20/2025,58.92885025,10.00697193,102.6689613,52.29775169,EC2
4/21/2025,79.3824087,36.49510651,126.1429562,73.29350949,EC2
4/22/2025,64.3019129,19.0205088,107.1439206,69.04270695,EC2
4/23/2025,73.12509051,29.25237205,115.313047,60.61472958,EC2
4/24/2025,69.74194883,25.46445675,115.8730506,102.8227323,EC2
4/25/2025,77.59025413,35.60244828,122.3826971,66.12617656,EC2
4/26/2025,59.18358684,15.47728814,102.6237513,77.40557226,EC2
4/27/2025,60.75661702,18.61588666,104.2093627,73.40097908,EC2
4/28/2025,81.33491219,35.31914619,122.8574933,97.40213524,EC2
4/29/2025,66.3341599,23.44628631,111.2906888,78.0488927,EC2
4/30/2025,122.4034325,76.66182046,167.619603,133.3961694,EC2
5/1/2025,71.78871256,25.66036082,116.6528919,71.55022667,EC2
5/2/2025,79.57009365,35.50168262,121.3109293,55.9781585,EC2
5/3/2025,61.0481134,15.52121078,106.8192999,58.60589049,EC2
5/4/2025,62.45983037,16.46261498,108.8301528,50.53408909,EC2
5/5/2025,82.83438024,35.93762219,126.8708927,126.4588816,EC2
5/6/2025,67.59208992,23.67433374,110.4905279,65.62181505,EC2
5/7/2025,76.17343993,34.32025222,123.3668634,60.38105102,EC2
5/8/2025,72.47329092,26.35094287,118.0317632,54.72454177,EC2
5/9/2025,79.93621414,32.79947307,126.3692439,183.6286883,EC2
5/10/2025,61.084353,16.17894934,105.576422,48.66451119,EC2
5/11/2025,62.16246624,17.5422702,107.5304973,47.97274408,EC2
5/12/2025,82.20747226,34.98827203,127.6013488,63.8566061,EC2
5/13/2025,66.6473843,21.69533094,113.5573579,54.84120713,EC2
5/14/2025,74.93010121,28.40691712,120.6288764,55.16497795,EC2
5/15/2025,70.95747333,23.54126775,114.8907255,65.40473287,EC2
5/16/2025,78.18048623,35.11585607,121.1554478,62.2495108,EC2
5/17/2025,59.12699207,12.84919837,101.0634167,49.2196375,EC2
5/18/2025,60.04664114,15.52075783,106.866491,44.98800216,EC2
5/19/2025,79.98033442,34.7782937,126.6984136,60.83036825,EC2
5/20/2025,64.35908791,18.51291993,108.7637919,67.13116827,EC2
5/21/2025,72.63277362,26.17532532,115.4348874,61.02298961,EC2
5/22/2025,68.70415683,23.24523561,116.7913626,56.55613978,EC2
5/23/2025,76.02407169,32.2608036,123.2992467,72.81053834,EC2
5/24/2025,57.11916411,13.42838119,103.0347235,42.52069294,EC2
5/25/2025,58.23685322,12.28007037,106.899053,53.93112288,EC2
5/26/2025,78.41483078,33.39379617,124.5745508,88.63858201,EC2
5/27/2025,63.07998789,18.86320802,108.2370211,95.30896708,EC2
5/28/2025,71.67723191,26.56868205,120.4776003,81.31942911,EC2
5/29/2025,68.10361175,24.11791029,114.3077985,92.26236946,EC2
5/30/2025,75.8035917,29.38951193,118.5351429,84.48994245,EC2
5/31/2025,104.5110715,59.28188061,147.3649354,181.5979153,EC2
6/1/2025,58.82360981,14.34036258,104.0685718,95.87554903,EC2
6/2/2025,79.41374669,32.35093154,124.5281018,49.07331264,EC2
6/3/2025,64.48635,17.5331221,109.5091886,66.72157183,EC2
6/4/2025,73.47841058,29.54819048,120.3090491,57.1111082,EC2
6/5/2025,70.27912498,27.97028193,115.0949056,61.7893043,EC2
6/6/2025,78.32529775,35.78421176,124.7469527,65.61027204,EC2
6/7/2025,60.12931877,13.68965839,105.2171078,52.62840733,EC2
6/8/2025,61.92436445,14.61707034,109.2719511,47.1245807,EC2
6/9/2025,82.73413946,37.58143796,129.3810223,56.69010267,EC2
6/10/2025,67.97204551,26.48802891,114.9686857,57.4027333,EC2
6/11/2025,77.07023779,33.47572627,124.8791865,63.90908709,EC2
6/12/2025,73.91398422,30.90583121,120.4484525,47.74621587,EC2
6/13/2025,81.93716517,34.03277091,127.1351357,70.88593325,EC2
6/14/2025,63.65033801,19.22972581,111.2047639,48.87383155,EC2
6/15/2025,65.28601331,21.8770032,110.3929247,48.13152258,EC2
6/16/2025,85.8684574,43.81743791,132.1057361,241.2277461,EC2
6/17/2025,70.8129059,22.77818907,114.5273911,58.2438554,EC2
6/18/2025,79.55464678,36.20046844,126.4784532,71.47330235,EC2
6/19/2025,75.98338609,32.32597679,123.1894185,62.45980147,EC2
6/20/2025,83.5387323,41.06784107,127.2357639,103.7509452,EC2
6/21/2025,64.73822175,19.14449805,112.0335246,49.24382664,EC2
6/22/2025,65.82253099,22.99000083,110.9324611,40.47073191,EC2
6/23/2025,85.8251895,39.03896218,131.553969,63.64101292,EC2
6/24/2025,70.17167698,25.00332174,115.0513593,55.60601516,EC2
6/25/2025,78.30836389,35.72613112,125.7018713,69.98658123,EC2
6/26/2025,74.13670885,28.24518802,116.9141457,84.86291241,EC2
6/27/2025,81.10855034,35.71066141,129.1107586,78.54021759,EC2
6/28/2025,61.75391722,16.98074398,105.0502975,74.48677397,EC2
6/29/2025,62.32600649,13.75915988,104.0920562,83.25087492,EC2
6/30/2025,129.0848159,83.15712816,174.1780725,72.67052576,EC2
7/1/2025,65.82512715,21.98439106,112.3058669,57.73818949,EC2
7/2/2025,73.64688093,30.17961667,117.8238051,58.09361501,EC2
7/3/2025,69.24740039,26.01566089,115.9644876,232.063849,EC2
7/4/2025,76.08726892,29.8419683,120.5688785,59.9311162,EC2
7/5/2025,56.70371592,11.06322248,98.44988062,52.55307567,EC2
7/6/2025,57.35535778,10.4926745,96.49934488,46.62668048,EC2
7/7/2025,77.09144803,33.46606109,120.4183169,62.32768175,EC2
7/8/2025,61.35053122,11.95414587,107.0508676,51.34949567,EC2
7/9/2025,69.58897076,29.270324,117.3854932,53.55736418,EC2
7/10/2025,65.71477556,22.1969774,109.3581018,46.53791962,EC2
7/11/2025,73.18257404,30.64902758,120.9812097,66.91891093,EC2
7/12/2025,54.52117075,6.018704203,100.1060393,46.09017676,EC2
7/13/2025,55.97834388,11.39239078,101.7020596,44.66155521,EC2
7/14/2025,76.59020952,31.39601353,122.0608753,172.9021292,EC2
7/15/2025,61.78004833,18.15697165,109.3812783,55.77486227,EC2
7/16/2025,70.98706372,27.25918089,118.5774829,47.17758071,EC2
7/17/2025,68.10049433,25.88979169,110.8076558,55.19758231,EC2
7/18/2025,76.55492539,31.11590777,122.6863125,54.28057615,EC2
7/19/2025,58.858229,15.06876127,101.6349815,58.07743819,EC2
7/20/2025,61.23678466,14.49666651,103.6995424,99.63074086,EC2
7/21/2025,82.70529785,36.72926801,127.9240759,56.66317827,EC2
7/22/2025,68.66610282,21.79253283,115.4339927,57.44410604,EC2
7/23/2025,78.53840837,31.37170209,125.1990912,58.73383448,EC2
7/24/2025,76.19289803,32.62761461,120.4632541,58.17171399,EC2
7/25/2025,85.04751754,40.47348741,130.1991547,54.10731853,EC2
7/26/2025,67.59586743,19.95884859,111.1601756,87.88485001,EC2
7/27/2025,70.0528402,20.5215879,112.492258,78.67193514,EC2
7/28/2025,91.42480793,46.16985404,135.9622684,88.8811297,EC2
7/29/2025,77.10923575,32.79385217,123.0168565,88.25886732,EC2
7/30/2025,86.52416955,42.54565022,128.3184414,83.12724932,EC2
7/31/2025,130.7571714,87.76757653,177.9862116,114.2223853,EC2
8/1/2025,91.59033522,45.92215469,136.4862146,187.4789668,EC2
8/2/2025,73.17037399,27.18995029,114.3003225,45.78069572,EC2
8/3/2025,74.51245018,29.9079945,121.3580691,46.30820598,EC2
8/4/2025,94.64101874,52.83728542,139.0174887,192.7977307,EC2
8/5/2025,78.97498055,35.21888375,123.0709695,75.53531524,EC2
8/6/2025,86.95679124,42.05155026,131.6933437,60.46787352,EC2
8/7/2025,82.48676411,39.02802808,129.570883,66.91660622,EC2
8/8/2025,89.01840091,41.34969071,132.1466445,142.4025939,EC2
8/9/2025,69.08617354,22.82017196,115.2800771,52.04342019,EC2
8/10/2025,68.95040539,24.35384271,115.6772814,40.41581344,EC2
8/11/2025,87.66657135,40.30659866,132.185549,73.21206594,EC2
8/12/2025,70.68390864,25.75379158,114.7426221,63.05365217,EC2
8/13/2025,77.4738075,34.25644582,123.3426588,63.58564954,EC2
8/14/2025,71.96340779,25.5546542,120.944781,57.21345101,EC2
8/15/2025,77.63025323,32.85263208,124.1099722,63.43867719,EC2
8/16/2025,57.02944363,14.38836181,100.1455546,46.21255852,EC2
8/17/2025,56.43795055,12.75225915,102.7203638,48.23518477,EC2
8/18/2025,74.92343107,30.56820714,122.03048,62.45816433,EC2
8/19/2025,57.94244608,13.1886298,102.162895,58.25694596,EC2
8/20/2025,64.96856396,18.23580274,106.9614877,60.92971684,EC2
8/21/2025,59.92578595,15.5518853,104.2282449,62.54024457,EC2
8/22/2025,66.28315183,18.00828636,109.5238659,65.34989022,EC2
8/23/2025,46.5819708,5.034674112,92.43593531,46.67410638,EC2
